"Entity"	"Bio_StationID"	"BenSampID"	"Bio_CollDate"	"Bio_Year"	"Bio_Month"	"CollMeth"	"Regional_FinalID"	"OTU"	"Exclude"	"SumOfIndivids"	"TotalInd"	"RelAbund"
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Pisidiidae"	"Pisidiidae"	0	60.00	3228.00	1.88
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Polypedilum"	"Polypedilum"	0	450.00	3228.00	13.94
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Psephenus herricki"	"Psephenus"	0	78.00	3228.00	2.41
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Rheotanytarsus"	"Rheotanytarsus"	0	6.00	3228.00	0.18
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Sialis"	"Sialidae"	0	18.00	3228.00	0.55
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Sphaerium"	"Pisidiidae"	0	1.00	3228.00	1.88
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Stempellinella"	"Stempellinella"	0	6.00	3228.00	0.18
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Stenelmis"	"Stenelmis"	0	294.00	3228.00	11.18
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Stenelmis crenata"	"Stenelmis"	0	48.00	3228.00	11.18
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Stenelmis sandersoni"	"Stenelmis"	0	19.00	3228.00	11.18
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Stenonema femoratum"	"Maccaffertium/Stenonema"	0	6.00	3228.00	14.86
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Stictochironomus"	"Stictochironomus"	0	30.00	3228.00	0.92
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Tanytarsus"	"Tanytarsus"	0	6.00	3228.00	0.18
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Thienemannimyia"	"Thienemannimyia"	0	312.00	3228.00	9.66
"USGS"	"USGS_01349150"	"USGS_12099"	8/10/1998 0:00:00	1998	8	"USGS_Surber_Riffle"	"Trepobates"	"Gerridae"	0	1.00	3228.00	0.21
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Acerpenna"	"Acerpenna"	0	50.00	6967.00	0.71
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Atherix lantha"	"Atherix"	0	26.00	6967.00	0.37
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Baetis"	"Baetis"	0	227.00	6967.00	14.82
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Baetis flavistriga"	"Baetis"	0	50.00	6967.00	14.82
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Baetis intercalaris"	"Baetis"	0	756.00	6967.00	14.82
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Caenis"	"Caenis"	0	76.00	6967.00	1.09
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Ceratopsyche"	"Ceratopsyche/Hydropsyche"	0	26.00	6967.00	2.59
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Ceratopsyche bronta"	"Ceratopsyche/Hydropsyche"	0	77.00	6967.00	2.59
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Cheumatopsyche"	"Cheumatopsyche"	0	79.00	6967.00	1.13
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Chimarra"	"Chimarra"	0	787.00	6967.00	11.29
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Corydalus cornutus"	"Corydalus"	0	3.00	6967.00	0.04
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Cricotopus"	"Cricotopus"	0	1.00	6967.00	0.01
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Ephoron leukon"	"Ephoron"	0	1.00	6967.00	0.01
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Hemerodromia"	"Empididae"	0	302.00	6967.00	4.33
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Hexatoma"	"Hexatoma"	0	1.00	6967.00	0.01
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	78.00	6967.00	2.59
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Hydroptila"	"Hydroptila"	0	50.00	6967.00	0.71
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Isonychia"	"Isonychiidae"	0	25.00	6967.00	0.35
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Leucrocuta"	"Leucrocuta"	0	582.00	6967.00	8.35
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Maccaffertium vicarium"	"Maccaffertium/Stenonema"	0	2.00	6967.00	10.53
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Maccaffertium/Stenonema"	"Maccaffertium/Stenonema"	0	732.00	6967.00	10.53
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Metrobates hesperius"	"Gerridae"	0	1.00	6967.00	0.01
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Naididae"	"Naididae"	0	25.00	6967.00	0.35
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Neoperla"	"Neoperla"	0	25.00	6967.00	0.35
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Optioservus"	"Optioservus"	0	25.00	6967.00	0.37
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Optioservus trivittatus"	"Optioservus"	0	1.00	6967.00	0.37
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Orconectes"	"Orconectes"	0	3.00	6967.00	0.04
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Paratendipes"	"Paratendipes"	0	1.00	6967.00	0.01
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Pisidiidae"	"Pisidiidae"	0	101.00	6967.00	8.33
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Pisidium"	"Pisidiidae"	0	479.00	6967.00	8.33
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Polypedilum"	"Polypedilum"	0	21.00	6967.00	0.30
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Psephenus herricki"	"Psephenus"	0	151.00	6967.00	2.16
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Rheotanytarsus"	"Rheotanytarsus"	0	6.00	6967.00	0.08
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Sialis"	"Sialidae"	0	25.00	6967.00	0.35
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Sisyra"	"Sisyridae"	0	76.00	6967.00	1.09
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Sphaerium"	"Pisidiidae"	0	1.00	6967.00	8.33
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Stenelmis"	"Stenelmis"	0	932.00	6967.00	16.63
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Stenelmis crenata"	"Stenelmis"	0	101.00	6967.00	16.63
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Stenelmis sandersoni"	"Stenelmis"	0	126.00	6967.00	16.63
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Thienemannimyia"	"Thienemannimyia"	0	16.00	6967.00	0.22
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Tubificidae"	"Tubificidae"	0	25.00	6967.00	0.35
"USGS"	"USGS_01349150"	"USGS_121590"	7/29/2003 0:00:00	2003	7	"USGS_Surber_Riffle"	"Xenochironomus xenolabis"	"Xenochironomus"	0	4.00	6967.00	0.05
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Ablabesmyia"	"Ablabesmyia"	0	2.00	845.00	0.23
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Acerpenna pygmaea"	"Acerpenna"	0	10.00	845.00	1.18
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Baetis"	"Baetis"	0	14.00	845.00	2.84
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Baetis flavistriga"	"Baetis"	0	10.00	845.00	2.84
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Caenis"	"Caenis"	0	58.00	845.00	8.04
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Caenis latipennis"	"Caenis"	0	10.00	845.00	8.04
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Chimarra"	"Chimarra"	0	20.00	845.00	2.36
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Climacia"	"Sisyridae"	0	7.00	845.00	0.82
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Coenagrionidae"	"Coenagrionidae"	0	2.00	845.00	0.23
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Corydalus cornutus"	"Corydalus"	0	1.00	845.00	0.11
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Cricotopus bicinctus"	"Cricotopus"	0	2.00	845.00	0.23
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Hemerodromia"	"Empididae"	0	14.00	845.00	1.65
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Leucrocuta"	"Leucrocuta"	0	19.00	845.00	2.24
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Maccaffertium vicarium"	"Maccaffertium/Stenonema"	0	4.00	845.00	4.37
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Maccaffertium/Stenonema"	"Maccaffertium/Stenonema"	0	31.00	845.00	4.37
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Microtendipes"	"Microtendipes"	0	7.00	845.00	0.82
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Naididae"	"Naididae"	0	5.00	845.00	0.59
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Optioservus"	"Optioservus"	0	22.00	845.00	2.60
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Orconectes rusticus"	"Orconectes"	0	8.00	845.00	0.94
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Polypedilum"	"Polypedilum"	0	82.00	845.00	9.70
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Psephenus herricki"	"Psephenus"	0	56.00	845.00	6.62
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Rheotanytarsus"	"Rheotanytarsus"	0	10.00	845.00	1.18
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Sialis"	"Sialidae"	0	22.00	845.00	2.60
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Sphaerium"	"Pisidiidae"	0	11.00	845.00	1.30
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Stenelmis"	"Stenelmis"	0	164.00	845.00	22.01
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Stenelmis crenata"	"Stenelmis"	0	15.00	845.00	22.01
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Stenelmis sandersoni"	"Stenelmis"	0	7.00	845.00	22.01
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Stenonema femoratum"	"Maccaffertium/Stenonema"	0	2.00	845.00	4.37
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Stictochironomus"	"Stictochironomus"	0	34.00	845.00	4.02
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Thienemannimyia"	"Thienemannimyia"	0	84.00	845.00	9.94
"USGS"	"USGS_01349150"	"USGS_1303"	7/8/1999 0:00:00	1999	7	"USGS_Surber_Riffle"	"Tribelos"	"Tribelos"	0	2.00	845.00	0.23
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Acentrella"	"Acentrella"	0	20.00	6224.00	0.96
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Acentrella turbida"	"Acentrella"	0	40.00	6224.00	0.96
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Acerpenna pygmaea"	"Acerpenna"	0	181.00	6224.00	2.90
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Atherix lantha"	"Atherix"	0	20.00	6224.00	0.32
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Baetis"	"Baetis"	0	81.00	6224.00	10.68
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Baetis flavistriga"	"Baetis"	0	60.00	6224.00	10.68
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Baetis intercalaris"	"Baetis"	0	524.00	6224.00	10.68
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Caenis"	"Caenis"	0	363.00	6224.00	5.83
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Ceratopsyche"	"Ceratopsyche/Hydropsyche"	0	20.00	6224.00	0.32
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Chimarra"	"Chimarra"	0	423.00	6224.00	6.79
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Coenagrionidae"	"Coenagrionidae"	0	20.00	6224.00	0.32
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Corydalus cornutus"	"Corydalus"	0	7.00	6224.00	0.11
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Cricotopus"	"Cricotopus"	0	20.00	6224.00	0.32
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Hemerodromia"	"Empididae"	0	121.00	6224.00	1.94
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Isonychia"	"Isonychiidae"	0	21.00	6224.00	0.33
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Leucrocuta"	"Leucrocuta"	0	60.00	6224.00	0.96
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Maccaffertium"	"Maccaffertium/Stenonema"	0	665.00	6224.00	10.70
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Maccaffertium vicarium"	"Maccaffertium/Stenonema"	0	1.00	6224.00	10.70
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Nematocera"	"Dolichopodidae"	0	20.00	6224.00	0.32
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Optioservus"	"Optioservus"	0	20.00	6224.00	0.32
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Orconectes"	"Orconectes"	0	5.00	6224.00	0.08
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Pisidiidae"	"Pisidiidae"	0	222.00	6224.00	3.56
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Polypedilum"	"Polypedilum"	0	121.00	6224.00	1.94
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Psephenus herricki"	"Psephenus"	0	665.00	6224.00	10.68
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Rheotanytarsus"	"Rheotanytarsus"	0	81.00	6224.00	1.30
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Sisyra"	"Sisyridae"	0	20.00	6224.00	0.32
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Stenelmis"	"Stenelmis"	0	706.00	6224.00	16.53
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Stenelmis crenata"	"Stenelmis"	0	202.00	6224.00	16.53
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Stenelmis sandersoni"	"Stenelmis"	0	121.00	6224.00	16.53
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Stictochironomus"	"Stictochironomus"	0	20.00	6224.00	0.32
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Tanytarsus"	"Tanytarsus"	0	20.00	6224.00	0.32
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Thienemannimyia"	"Thienemannimyia"	0	121.00	6224.00	1.94
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Tubificidae"	"Tubificidae"	0	60.00	6224.00	0.96
"USGS"	"USGS_01349150"	"USGS_137960"	8/4/2004 0:00:00	2004	8	"USGS_Surber_Riffle"	"Xestochironomus"	"Xestochironomus"	0	101.00	6224.00	1.62
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Acerpenna"	"Acerpenna"	0	67.00	5980.00	1.40
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Acerpenna pygmaea"	"Acerpenna"	0	17.00	5980.00	1.40
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Atherix lantha"	"Atherix"	0	18.00	5980.00	0.30
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Baetis flavistriga"	"Baetis"	0	17.00	5980.00	5.61
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Baetis intercalaris"	"Baetis"	0	319.00	5980.00	5.61
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Caenis"	"Caenis"	0	588.00	5980.00	9.83
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Ceratopsyche"	"Ceratopsyche/Hydropsyche"	0	35.00	5980.00	1.15
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Cheumatopsyche"	"Cheumatopsyche"	0	34.00	5980.00	0.56
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Chimarra"	"Chimarra"	0	723.00	5980.00	12.09
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Corydalus cornutus"	"Corydalus"	0	1.00	5980.00	0.01
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Hemerodromia"	"Empididae"	0	67.00	5980.00	1.12
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	34.00	5980.00	1.15
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Isonychia"	"Isonychiidae"	0	1.00	5980.00	0.01
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Leucrocuta"	"Leucrocuta"	0	454.00	5980.00	7.59
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Leuctra"	"Leuctridae"	0	17.00	5980.00	0.28
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Maccaffertium"	"Maccaffertium/Stenonema"	0	151.00	5980.00	3.36
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Maccaffertium vicarium"	"Maccaffertium/Stenonema"	0	50.00	5980.00	3.36
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Natarsia"	"Natarsia"	0	17.00	5980.00	0.28
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Nematocera"	"Dolichopodidae"	0	50.00	5980.00	0.83
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Optioservus"	"Optioservus"	0	84.00	5980.00	1.68
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Optioservus trivittatus"	"Optioservus"	0	17.00	5980.00	1.68
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Orconectes"	"Orconectes"	0	35.00	5980.00	0.58
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Pisidiidae"	"Pisidiidae"	0	34.00	5980.00	0.56
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Polypedilum"	"Polypedilum"	0	218.00	5980.00	3.64
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Psephenus herricki"	"Psephenus"	0	302.00	5980.00	5.05
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Rheotanytarsus"	"Rheotanytarsus"	0	50.00	5980.00	0.83
"USGS"	"USGS_01349150"	"USGS_154420"	7/20/2005 0:00:00	2005	7	"USGS_Surber_Riffle"	"Sialis"	"Sialidae"	0	1.00	5980.00	0.01
